id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal	age
13437	Cleopatra Ayesha Borel-Brown	F	1979	172	89	Trinidad and Tobago	TTO	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Shot Put	NA	29
13463	Lzaro Eduardo Borges Ried	M	1986	178	70	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Pole Vault	NA	22
13513	Yevgeny Valeryevich Borisov	M	1984	187	78	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 110 metres Hurdles	NA	24
13536	Ingo Borkowski	M	1972	185	83	Germany	GER	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Keelboat	NA	36
13543	Jonathan Borle	M	1988	180	69	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 400 metres	NA	20
13543	Jonathan Borle	M	1988	180	69	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	NA	20
13544	Kvin Borle	M	1988	180	67	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 400 metres	NA	20
13544	Kvin Borle	M	1988	180	67	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	NA	20
13545	Olivia Borle	F	1986	172	57	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	Silver	22
13577	Mariya Vladimirovna Borodakova-Borisenko	F	1986	190	80	Russia	RUS	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	NA	22
13579	Jevgijs Borodavko	M	1987	190	100	Latvia	LAT	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Middleweight	NA	21
13589	Kathrin Boron (-Kppen)	F	1970	184	77	Germany	GER	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Quadruple Sculls	Bronze	38
13598	Tamara Boro	F	1972	171	63	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Singles	NA	36
13598	Tamara Boro	F	1972	171	63	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Team	NA	36
13599	Mickel Justin Borot	M	1975	185	84	France	FRA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA	33
13611	Alejandro Alberto Borrajo	M	1980	180	76	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	NA	28
13624	Yordanis Borrero Lamuth	M	1978	162	69	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Lightweight	NA	30
13686	Ihor Viktorovych Borysyk	M	1984	182	75	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Breaststroke	NA	24
13686	Ihor Viktorovych Borysyk	M	1984	182	75	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Breaststroke	NA	24
13687	Yury Mikhaylovich Borzakovsky	M	1981	183	70	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 800 metres	NA	27
13703	Theo Bos	M	1984	190	85	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Sprint	NA	24
13703	Theo Bos	M	1984	190	85	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Keirin	NA	24
13703	Theo Bos	M	1984	190	85	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Sprint	NA	24
13706	Marcelien Bos-de Koning	F	1978	175	62	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Two Person Dinghy	Silver	30
13717	Edith Bosch	F	1980	183	70	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Middleweight	Bronze	28
13739	Christopher Wesson "Chris" Bosh	M	1984	208	104	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Gold	24
13743	Christian Bsiger	M	1984	173	66	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Singles	NA	24
13752	Miho Bokovi	M	1983	196	96	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA	25
13754	Vanessa Boslak	F	1982	170	57	France	FRA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Pole Vault	NA	26
13761	Matilda Linna Boson	F	1982	176	64	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	NA	26
13769	Branger Aymard Bosse	M	1985	173	74	Central African Republic	CAF	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 100 metres	NA	23
13780	Paolo Bossini	M	1985	188	81	Italy	ITA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Breaststroke	NA	23
13801	Silvia Bosurgi	F	1979	164	59	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA	29
13813	Isaac Botella Prez de Landazabal	M	1984	161	64	Spain	ESP	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Individual All-Around	NA	24
13813	Isaac Botella Prez de Landazabal	M	1984	161	64	Spain	ESP	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	NA	24
13813	Isaac Botella Prez de Landazabal	M	1984	161	64	Spain	ESP	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Floor Exercise	NA	24
13813	Isaac Botella Prez de Landazabal	M	1984	161	64	Spain	ESP	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horse Vault	NA	24
13813	Isaac Botella Prez de Landazabal	M	1984	161	64	Spain	ESP	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Rings	NA	24
13813	Isaac Botella Prez de Landazabal	M	1984	161	64	Spain	ESP	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Pommelled Horse	NA	24
13818	Santiago Botero Echeverry	M	1973	175	75	Colombia	COL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	NA	35
13818	Santiago Botero Echeverry	M	1973	175	75	Colombia	COL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Individual Time Trial	NA	35
13821	Anton Botev	M	1986	187	120	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Super-Heavyweight, Greco-Roman	NA	22
13885	Christoph Bottoni	M	1978	185	80	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's One Person Dinghy	NA	30
13887	Chantal Botts	F	1976	165	75	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Women's Doubles	NA	32
13908	Ins Boubakri	F	1989	167	56	Tunisia	TUN	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Individual	NA	19
13914	Vanessa Boubryemm	F	1982	166	48	France	FRA	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Flyweight, Freestyle	NA	26
13953	Redouane Bouchtouk	M	1977	165	48	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Flyweight	NA	31
13963	Sarah Boudens (-Baillie)	F	1983	163	67	Canada	CAN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Singles, Slalom	NA	25
13969	David Alasdair Boudia	M	1989	175	73	United States	USA	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Platform	NA	19
13969	David Alasdair Boudia	M	1989	175	73	United States	USA	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Platform	NA	19
13976	Marie-Pierre Boudreau-Gagnon	F	1983	165	55	Canada	CAN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA	25
13976	Marie-Pierre Boudreau-Gagnon	F	1983	165	55	Canada	CAN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA	25
13980	Anier Bou	M	1984	192	87	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Javelin Throw	NA	24
13997	Samir Bouguerra	M	1982	176	96	Algeria	ALG	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Heavyweight, Greco-Roman	NA	26
13999	Tarik Bouguetab	M	1981	179	70	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Long Jump	NA	27
13999	Tarik Bouguetab	M	1981	179	70	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Triple Jump	NA	27
14002	Thomas Bouhail	M	1986	166	61	France	FRA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Individual All-Around	NA	22
14002	Thomas Bouhail	M	1986	166	61	France	FRA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	NA	22
14002	Thomas Bouhail	M	1986	166	61	France	FRA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Floor Exercise	NA	22
14002	Thomas Bouhail	M	1986	166	61	France	FRA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horse Vault	Silver	22
14002	Thomas Bouhail	M	1986	166	61	France	FRA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Parallel Bars	NA	22
14002	Thomas Bouhail	M	1986	166	61	France	FRA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horizontal Bar	NA	22
14002	Thomas Bouhail	M	1986	166	61	France	FRA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Rings	NA	22
14002	Thomas Bouhail	M	1986	166	61	France	FRA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Pommelled Horse	NA	22
14013	Tarek Boukensa	M	1982	178	62	Algeria	ALG	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 1,500 metres	NA	26
14014	Safia Boukhima	F	1991	176	64	Algeria	ALG	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	NA	17
14017	Benjamin Kudjow Thomas Boukpeti	M	1981	176	73	Togo	TOG	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Singles, Slalom	Bronze	27
14020	Kamal Boulahfane	M	1976	185	72	Algeria	ALG	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 1,500 metres	NA	32
14052	Beatrix Boulsevicz	F	1987	169	63	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Butterfly	NA	21
14057	Casper Bouman	M	1986	193	79	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Windsurfer	NA	22
14064	Stella Boumi	F	1988	172	58	Greece	GRE	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Backstroke	NA	20
14084	Abderrahhime Bouramdane	M	1978	170	58	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA	30
14106	Mickal Stphane Bourgain	M	1980	181	77	France	FRA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Sprint	Bronze	28
14106	Mickal Stphane Bourgain	M	1980	181	77	France	FRA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Sprint	Silver	28
14135	Robin Edwin George Bourne-Taylor	M	1981	190	92	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Pairs	NA	27
14137	Ioannis Bourousis	M	1984	215	108	Greece	GRE	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	NA	24
14159	Frdric Thierry Roger "Frd" Bousquet	M	1981	188	86	France	FRA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Silver	27
14159	Frdric Thierry Roger "Frd" Bousquet	M	1981	188	86	France	FRA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Butterfly	NA	27
14176	Robert Adriaan Bouten	M	1985	184	78	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Singles, Slalom	NA	23
14227	George Richard Lycott Bovell	M	1983	196	74	Trinidad and Tobago	TTO	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	NA	25
14227	George Richard Lycott Bovell	M	1983	196	74	Trinidad and Tobago	TTO	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Freestyle	NA	25
14228	Nicholas "Nick" Edward Anthony Bovell	M	1986	183	76	Trinidad and Tobago	TTO	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Individual Medley	NA	22
14229	Frode Bovim	M	1978	181	76	Norway	NOR	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Skiff	NA	30
14236	Vigor Bovolenta	M	1974	202	95	Italy	ITA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	NA	34
14257	Jodie Bowering	F	1982	167	67	Australia	AUS	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Bronze	26
14284	Heather Erin Bown	F	1979	188	90	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Silver	29
14292	Michael Joeseph Boxall	M	1989	190	95	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	19
14299	Shannon Leigh Boxx	F	1977	172	67	United States	USA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Gold	31
14300	Philipp Boy	M	1987	172	67	Germany	GER	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Individual All-Around	NA	21
14300	Philipp Boy	M	1987	172	67	Germany	GER	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	NA	21
14300	Philipp Boy	M	1987	172	67	Germany	GER	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Floor Exercise	NA	21
14300	Philipp Boy	M	1987	172	67	Germany	GER	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Parallel Bars	NA	21
14300	Philipp Boy	M	1987	172	67	Germany	GER	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horizontal Bar	NA	21
14300	Philipp Boy	M	1987	172	67	Germany	GER	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Rings	NA	21
14300	Philipp Boy	M	1987	172	67	Germany	GER	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Pommelled Horse	NA	21
14305	Bozhidar Khristomirov Boyadzhiev	M	1978	183	120	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Super-Heavyweight, Freestyle	NA	30
14313	Nataliya Sergeyevna Boyarskaya	F	1983	167	67	Russia	RUS	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Road Race, Individual	NA	25
14313	Nataliya Sergeyevna Boyarskaya	F	1983	167	67	Russia	RUS	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Individual Time Trial	NA	25
14325	Alana Boyd	F	1984	171	59	Australia	AUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Pole Vault	NA	24
14333	Justin Boyd	M	1989	183	86	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA	19
14335	Leon Boyd	M	1984	198	95	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	NA	24
14336	Luke Boyd	M	1987	160	54	Australia	AUS	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Bantamweight	NA	21
14338	Micah Nathan Boyd	M	1982	191	95	United States	USA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Bronze	26
14365	Svetlana Anatolyevna Boyko	F	1972	180	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Team	Gold	36
14373	Lauren Marie Boyle	F	1988	183	67	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	NA	20
14407	Borut Boi	M	1981	178	69	Slovenia	SLO	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	NA	27
14420	Sheral Bozorov	M	1982	180	81	Tajikistan	TJK	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Middleweight	NA	26
14424	Gbor Bozsik	M	1982	185	89	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Fours, 1,000 metres	NA	26
14462	Jules Timothy "Tim" Brabants	M	1977	189	88	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Singles, 500 metres	Bronze	31
14462	Jules Timothy "Tim" Brabants	M	1977	189	88	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Singles, 1,000 metres	Gold	31
14502	Alison Bradley	F	1979	170	68	Canada	CAN	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	NA	29
14503	Amber Bradley	F	1980	178	74	Australia	AUS	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Quadruple Sculls	NA	28
14511	Michael Sheehan Bradley	M	1987	185	74	United States	USA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	21
14569	Oscar Ren Braison Vidal	M	1985	188	135	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Heavyweight	Bronze	23
14580	Jovana Brakoevi-Kancian	F	1988	196	82	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	NA	20
14588	Iain Brambell	M	1974	185	73	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Coxless Fours	Bronze	34
14593	Eva Maria Brambck-Dollinger	F	1978	168	57	Austria	AUT	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Women's Olympic Distance	NA	30
14600	Nicole Christine Branagh	F	1979	188	73	United States-2	USA	2008 Summer	2008	Summer	Beijing	Beach Volleyball	Beach Volleyball Women's Beach Volleyball	NA	29
14603	Chiara Ines Brancati	F	1981	178	65	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA	27
14618	Heather Brand	F	1983	173	60	Zimbabwe	ZIM	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Butterfly	NA	25
14645	David Karl Brandl	M	1987	187	82	Austria	AUT	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 400 metres Freestyle	NA	21
14645	David Karl Brandl	M	1987	187	82	Austria	AUT	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	NA	21
14647	Nadine Brandl	F	1990	168	53	Austria	AUT	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA	18
14649	Nicole Brndli-Sedoun	F	1979	167	48	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Road Race, Individual	NA	29
14665	Christophe Brandt	M	1977	182	66	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	NA	31
14687	Nathan "Nate" Brannen	M	1983	174	58	Canada	CAN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 1,500 metres	NA	25
14698	Ana Maria Florentina Brnz-Popescu	F	1985	175	64	Romania	ROU	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's epee, Individual	Silver	23
14722	Daniel Brata	M	1985	185	100	Romania	ROU	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Heavyweight	NA	23
14724	Eugen Bratan	M	1981	176	94	Moldova	MDA	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Middle-Heavyweight	NA	27
14732	Ryan Brathwaite	M	1988	185	77	Barbados	BAR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 110 metres Hurdles	NA	20
14746	Martin Braud	M	1982	175	69	France	FRA	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, Slalom	NA	26
14784	Fruzsina Brvik	F	1987	181	83	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA	21
14788	Carlos Jos Bravo Lpez	M	1973	168	72	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Individual	NA	35
14830	Stefano Brecciaroli	M	1975	177	71	Italy	ITA	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	NA	33
14830	Stefano Brecciaroli	M	1975	177	71	Italy	ITA	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	NA	33
14855	Jane Bredin-Gregory	F	1959	175	73	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Individual	NA	49
14855	Jane Bredin-Gregory	F	1959	175	73	Lucky Star	GBR	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Team	NA	49
14860	Andrew Patrick Bree	M	1981	200	95	Ireland	IRL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Breaststroke	NA	27
14860	Andrew Patrick Bree	M	1981	200	95	Ireland	IRL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Breaststroke	NA	27
14862	Elaine Breeden (-Penrose)	F	1989	180	73	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Butterfly	NA	19
14862	Elaine Breeden (-Penrose)	F	1989	180	73	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Butterfly	NA	19
14862	Elaine Breeden (-Penrose)	F	1989	180	73	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Silver	19
14870	Michaela Alicia Breeze	F	1979	167	63	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Middleweight	NA	29
14887	Manuel Brehmer	M	1978	186	70	Germany	GER	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Double Sculls	NA	30
14899	Karoline Charlotte Dyhre Breivang	F	1980	172	nan	Norway	NOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Gold	28
14909	Emiliano Brembilla	M	1979	185	78	Italy	ITA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Freestyle	NA	29
14909	Emiliano Brembilla	M	1979	185	78	Italy	ITA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	NA	29
14912	Eli Bremer	M	1978	183	76	United States	USA	2008 Summer	2008	Summer	Beijing	Modern Pentathlon	Modern Pentathlon Men's Individual	NA	30
14920	Kyla Bremner	F	1977	158	48	Australia	AUS	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Flyweight, Freestyle	NA	31
14938	Abderramn Brenes la Roche	M	1979	180	81	Puerto Rico	PUR	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Middleweight	NA	29
14940	Nery Antonio Brenes Crdenas	M	1986	175	70	Costa Rica	CRC	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 400 metres	NA	22
14944	Ashleigh Jade Brennan	F	1991	154	43	Australia	AUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Individual All-Around	NA	17
14944	Ashleigh Jade Brennan	F	1991	154	43	Australia	AUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	NA	17
14944	Ashleigh Jade Brennan	F	1991	154	43	Australia	AUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Floor Exercise	NA	17
14944	Ashleigh Jade Brennan	F	1991	154	43	Australia	AUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Uneven Bars	NA	17
14944	Ashleigh Jade Brennan	F	1991	154	43	Australia	AUS	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Balance Beam	NA	17
14949	Scott Michael Brennan	M	1983	193	89	Australia	AUS	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Double Sculls	Gold	25
14958	Breno Vinicius Rodrigues Borges	M	1990	187	88	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Bronze	18
14959	Bart Jan-Baptist Marie Brentjens	M	1969	188	79	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Mountainbike, Cross-Country	NA	39
14969	Linda Bresonik	F	1984	175	60	Germany	GER	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Bronze	24
14997	Serhiy Petrovych Breus	M	1983	192	80	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Butterfly	NA	25
